Date,Currency Code,Rate
2017-09-25,NOK,0.157900
2017-09-25,PEN,0.379200
2017-09-25,RUB,0.021450
2017-09-25,SAR,0.329100
2017-09-25,SGD,0.913500
2017-09-25,ZAR,0.092640
2017-09-25,KRW,0.001088
2017-09-25,SEK,0.153500
2017-09-25,CHF,1.273000
2017-09-25,TWD,0.040800
2017-09-25,THB,0.037290
2017-09-25,TRY,0.348600
2017-09-25,GBP,1.664000
2017-09-25,USD,1.234100
2017-09-25,VND,0.000054
2017-09-26,AUD,0.975400
2017-09-26,BRL,0.390700
2017-09-26,CNY,0.186400
2017-09-26,EUR,1.458000
2017-09-26,HKD,0.158336
2017-09-26,INR,0.018900
2017-09-26,IDR,0.000092
2017-09-26,JPY,0.011030
2017-09-26,MYR,0.294100
2017-09-26,MXN,0.068810
2017-09-26,NZD,0.890300
2017-09-26,NOK,0.156800
2017-09-26,PEN,0.378600
2017-09-26,RUB,0.021390
2017-09-26,SAR,0.329800
2017-09-26,SGD,0.912800
2017-09-26,ZAR,0.092500
2017-09-26,KRW,0.001087
2017-09-26,SEK,0.152300
2017-09-26,CHF,1.274500
2017-09-26,TWD,0.040880
2017-09-26,THB,0.037240
2017-09-26,TRY,0.348900
2017-09-26,GBP,1.662000
2017-09-26,USD,1.237000
2017-09-26,VND,0.000054
2017-09-27,AUD,0.975500
2017-09-27,BRL,0.389000
2017-09-27,CNY,0.186900
2017-09-27,EUR,1.457700
2017-09-27,HKD,0.158922
2017-09-27,INR,0.018890
2017-09-27,IDR,0.000092
2017-09-27,JPY,0.011000
2017-09-27,MYR,0.294000
2017-09-27,MXN,0.068440
2017-09-27,NZD,0.895500
2017-09-27,NOK,0.156100
2017-09-27,PEN,0.379200
2017-09-27,RUB,0.021330
2017-09-27,SAR,0.331000
2017-09-27,SGD,0.913200
2017-09-27,ZAR,0.091530
2017-09-27,KRW,0.001085
2017-09-27,SEK,0.152200
2017-09-27,CHF,1.274800
2017-09-27,TWD,0.040910
2017-09-27,THB,0.037260
2017-09-27,TRY,0.347300
2017-09-27,GBP,1.663100
2017-09-27,USD,1.241200
2017-09-27,VND,0.000055
2017-09-28,AUD,0.976000
2017-09-28,BRL,0.390900
2017-09-28,CNY,0.186800
2017-09-28,EUR,1.467200
2017-09-28,HKD,0.159406
2017-09-28,INR,0.019020
2017-09-28,IDR,0.000092
2017-09-28,JPY,0.011060
2017-09-28,MYR,0.294200
2017-09-28,MXN,0.068430
2017-09-28,NZD,0.898700
2017-09-28,NOK,0.156700
2017-09-28,PEN,0.380900
2017-09-28,RUB,0.021460
2017-09-28,SAR,0.332000
2017-09-28,SGD,0.916400
2017-09-28,ZAR,0.092030
2017-09-28,KRW,0.001086
2017-09-28,SEK,0.153100
2017-09-28,CHF,1.281700
2017-09-28,TWD,0.040990
2017-09-28,THB,0.037280
2017-09-28,TRY,0.349600
2017-09-28,GBP,1.672800
2017-09-28,USD,1.245000
2017-09-28,VND,0.000055
2017-09-29,AUD,0.978300
2017-09-29,BRL,0.394100
2017-09-29,CNY,0.187600
2017-09-29,EUR,1.474200
2017-09-29,HKD,0.159763
2017-09-29,INR,0.019110
2017-09-29,IDR,0.000093
2017-09-29,JPY,0.011090
2017-09-29,MYR,0.295700
2017-09-29,MXN,0.068680
2017-09-29,NZD,0.901600
2017-09-29,NOK,0.156700
2017-09-29,PEN,0.382200
2017-09-29,RUB,0.021670
2017-09-29,SAR,0.332800
2017-09-29,SGD,0.919700
2017-09-29,ZAR,0.092320
2017-09-29,KRW,0.001090
2017-09-29,SEK,0.153000
2017-09-29,CHF,1.287800
2017-09-29,TWD,0.041110
2017-09-29,THB,0.037460
2017-09-29,TRY,0.350700
2017-09-29,GBP,1.671600
2017-09-29,USD,1.248000
2017-09-29,VND,0.000055
2017-10-02,AUD,0.978800
2017-10-02,BRL,0.395700
2017-10-02,CNY,0.187900
2017-10-02,EUR,1.468700
2017-10-02,HKD,0.160096
2017-10-02,INR,0.019150
2017-10-02,IDR,0.000092
2017-10-02,JPY,0.011100
2017-10-02,MYR,0.295400
2017-10-02,MXN,0.068540
2017-10-02,NZD,0.900500
2017-10-02,NOK,0.156500
2017-10-02,PEN,0.382500
2017-10-02,RUB,0.021600
2017-10-02,SAR,0.333400
2017-10-02,SGD,0.918600
2017-10-02,ZAR,0.091930
2017-10-02,KRW,0.001090
2017-10-02,SEK,0.153100
2017-10-02,CHF,1.285200
2017-10-02,TWD,0.041070
2017-10-02,THB,0.037420
2017-10-02,TRY,0.350200
2017-10-02,GBP,1.660100
2017-10-02,USD,1.250500
2017-10-02,VND,0.000055
2017-10-03,AUD,0.978000
2017-10-03,BRL,0.397000
2017-10-03,CNY,0.187900
2017-10-03,EUR,1.469100
2017-10-03,HKD,0.160025
2017-10-03,INR,0.019080
2017-10-03,IDR,0.000092
2017-10-03,JPY,0.011070
2017-10-03,MYR,0.294900
2017-10-03,MXN,0.068560
2017-10-03,NZD,0.895000
2017-10-03,NOK,0.156600
2017-10-03,PEN,0.382500
2017-10-03,RUB,0.021590
2017-10-03,SAR,0.333300
2017-10-03,SGD,0.917700
2017-10-03,ZAR,0.091320
2017-10-03,KRW,0.001094
2017-10-03,SEK,0.153700
2017-10-03,CHF,1.283400
2017-10-03,TWD,0.041070
2017-10-03,THB,0.037430
2017-10-03,TRY,0.349500
2017-10-03,GBP,1.655700
2017-10-03,USD,1.250000
2017-10-03,VND,0.000055
2017-10-04,AUD,0.980200
2017-10-04,BRL,0.398800
2017-10-04,CNY,0.187600
2017-10-04,EUR,1.467800
2017-10-04,HKD,0.159844
2017-10-04,INR,0.019190
2017-10-04,IDR,0.000093
2017-10-04,JPY,0.011070
2017-10-04,MYR,0.295200
2017-10-04,MXN,0.068450
2017-10-04,NZD,0.894200
2017-10-04,NOK,0.157000
2017-10-04,PEN,0.383000
2017-10-04,RUB,0.021650
2017-10-04,SAR,0.332800
2017-10-04,SGD,0.916600
2017-10-04,ZAR,0.091850
2017-10-04,KRW,0.001093
2017-10-04,SEK,0.154000
2017-10-04,CHF,1.280700
2017-10-04,TWD,0.041030
2017-10-04,THB,0.037420
2017-10-04,TRY,0.349300
2017-10-04,GBP,1.655300
2017-10-04,USD,1.247900
2017-10-04,VND,0.000055
2017-10-05,AUD,0.978900
2017-10-05,BRL,0.399700
2017-10-05,CNY,0.188600
2017-10-05,EUR,1.469900
2017-10-05,HKD,0.160682
2017-10-05,INR,0.019260
2017-10-05,IDR,0.000093
2017-10-05,JPY,0.011130
2017-10-05,MYR,0.296700
2017-10-05,MXN,0.068420
2017-10-05,NZD,0.894100
2017-10-05,NOK,0.157000
2017-10-05,PEN,0.385200
2017-10-05,RUB,0.021800
2017-10-05,SAR,0.334600
2017-10-05,SGD,0.920200
2017-10-05,ZAR,0.091920
2017-10-05,KRW,0.001100
2017-10-05,SEK,0.154300
2017-10-05,CHF,1.282500
2017-10-05,TWD,0.041330
2017-10-05,THB,0.037590
2017-10-05,TRY,0.350800
2017-10-05,GBP,1.647600
2017-10-05,USD,1.254800
2017-10-05,VND,0.000055
2017-10-06,AUD,0.974200
2017-10-06,BRL,0.396700
2017-10-06,CNY,0.188600
2017-10-06,EUR,1.470700
2017-10-06,HKD,0.160762
2017-10-06,INR,0.019190
2017-10-06,IDR,0.000093
2017-10-06,JPY,0.011120
2017-10-06,MYR,0.296200
2017-10-06,MXN,0.067660
2017-10-06,NZD,0.889000
2017-10-06,NOK,0.156600
2017-10-06,PEN,0.384000
2017-10-06,RUB,0.021580
2017-10-06,SAR,0.334600
2017-10-06,SGD,0.918800
2017-10-06,ZAR,0.091350
2017-10-06,KRW,0.001097
2017-10-06,SEK,0.154300
2017-10-06,CHF,1.281300
2017-10-06,TWD,0.041270
2017-10-06,THB,0.037520
2017-10-06,TRY,0.346800
2017-10-06,GBP,1.638300
2017-10-06,USD,1.254900
2017-10-06,VND,0.000055
2017-10-10,AUD,0.973200
2017-10-10,BRL,0.394000
2017-10-10,CNY,0.190200
2017-10-10,EUR,1.475400
2017-10-10,HKD,0.160177
2017-10-10,INR,0.019160
2017-10-10,IDR,0.000093
2017-10-10,JPY,0.011140
2017-10-10,MYR,0.296300
2017-10-10,MXN,0.066990
2017-10-10,NZD,0.884100
2017-10-10,NOK,0.157300
2017-10-10,PEN,0.382800
2017-10-10,RUB,0.021600
2017-10-10,SAR,0.333300
2017-10-10,SGD,0.921900
2017-10-10,ZAR,0.091530
2017-10-10,KRW,0.001103
2017-10-10,SEK,0.154800
2017-10-10,CHF,1.281700
2017-10-10,TWD,0.041260
2017-10-10,THB,0.037610
2017-10-10,TRY,0.339600
2017-10-10,GBP,1.650400
2017-10-10,USD,1.250100
2017-10-10,VND,0.000055
2017-10-11,AUD,0.972800
2017-10-11,BRL,0.394700
2017-10-11,CNY,0.189600
2017-10-11,EUR,1.480600
2017-10-11,HKD,0.160104
2017-10-11,INR,0.019180
2017-10-11,IDR,0.000092
2017-10-11,JPY,0.011130
2017-10-11,MYR,0.296000
2017-10-11,MXN,0.066730
2017-10-11,NZD,0.884600
2017-10-11,NOK,0.157800
2017-10-11,PEN,0.383300
2017-10-11,RUB,0.021600
2017-10-11,SAR,0.333300
2017-10-11,SGD,0.922100
2017-10-11,ZAR,0.092240
2017-10-11,KRW,0.001104
2017-10-11,SEK,0.155200
2017-10-11,CHF,1.284200
2017-10-11,TWD,0.041320
2017-10-11,THB,0.037670
2017-10-11,TRY,0.341200
2017-10-11,GBP,1.650600
2017-10-11,USD,1.249800
2017-10-11,VND,0.000055
2017-10-12,AUD,0.975600
2017-10-12,BRL,0.393400
2017-10-12,CNY,0.189300
2017-10-12,EUR,1.477000
2017-10-12,HKD,0.159725
2017-10-12,INR,0.019170
2017-10-12,IDR,0.000092
2017-10-12,JPY,0.011110
2017-10-12,MYR,0.295400
2017-10-12,MXN,0.066470
2017-10-12,NZD,0.888600
2017-10-12,NOK,0.157900
2017-10-12,PEN,0.383100
2017-10-12,RUB,0.021600
2017-10-12,SAR,0.332600
2017-10-12,SGD,0.921800
2017-10-12,ZAR,0.092580
2017-10-12,KRW,0.001102
2017-10-12,SEK,0.153800
2017-10-12,CHF,1.278800
2017-10-12,TWD,0.041330
2017-10-12,THB,0.037660
2017-10-12,TRY,0.341500
2017-10-12,GBP,1.647100
2017-10-12,USD,1.247200
2017-10-12,VND,0.000055
2017-10-13,AUD,0.984200
2017-10-13,BRL,0.395700
2017-10-13,CNY,0.189800
2017-10-13,EUR,1.478000
2017-10-13,HKD,0.159933
2017-10-13,INR,0.019270
2017-10-13,IDR,0.000092
2017-10-13,JPY,0.011160
2017-10-13,MYR,0.295800
2017-10-13,MXN,0.065990
2017-10-13,NZD,0.897000
2017-10-13,NOK,0.158400
2017-10-13,PEN,0.384200
2017-10-13,RUB,0.021810
2017-10-13,SAR,0.332900
2017-10-13,SGD,0.924500
2017-10-13,ZAR,0.093950
2017-10-13,KRW,0.001109
2017-10-13,SEK,0.154000
2017-10-13,CHF,1.281900
2017-10-13,TWD,0.041490
2017-10-13,THB,0.037770
2017-10-13,TRY,0.343500
2017-10-13,GBP,1.660600
2017-10-13,USD,1.248700
2017-10-13,VND,0.000055
2017-10-16,AUD,0.984800
2017-10-16,BRL,0.396000
2017-10-16,CNY,0.190100
2017-10-16,EUR,1.478800
2017-10-16,HKD,0.160470
2017-10-16,INR,0.019360
2017-10-16,IDR,0.000093
2017-10-16,JPY,0.011200
2017-10-16,MYR,0.297100
2017-10-16,MXN,0.065720
2017-10-16,NZD,0.899600
2017-10-16,NOK,0.158800
2017-10-16,PEN,0.385900
2017-10-16,RUB,0.021870
2017-10-16,SAR,0.334100
2017-10-16,SGD,0.926800
2017-10-16,ZAR,0.094190
2017-10-16,KRW,0.001110
2017-10-16,SEK,0.154500
2017-10-16,CHF,1.284900
2017-10-16,TWD,0.041570
2017-10-16,THB,0.037900
2017-10-16,TRY,0.343900
2017-10-16,GBP,1.662700
2017-10-16,USD,1.252900
2017-10-16,VND,0.000055
2017-10-17,AUD,0.983500
2017-10-17,BRL,0.395400
2017-10-17,CNY,0.189500
2017-10-17,EUR,1.475200
2017-10-17,HKD,0.160712
2017-10-17,INR,0.019300
2017-10-17,IDR,0.000093
2017-10-17,JPY,0.011170
2017-10-17,MYR,0.297100
2017-10-17,MXN,0.066100
2017-10-17,NZD,0.899200
2017-10-17,NOK,0.157900
2017-10-17,PEN,0.386700
2017-10-17,RUB,0.021860
2017-10-17,SAR,0.334600
2017-10-17,SGD,0.925000
2017-10-17,ZAR,0.093500
2017-10-17,KRW,0.001110
2017-10-17,SEK,0.153800
2017-10-17,CHF,1.281300
2017-10-17,TWD,0.041550
2017-10-17,THB,0.037890
2017-10-17,TRY,0.341900
2017-10-17,GBP,1.653800
2017-10-17,USD,1.254800
2017-10-17,VND,0.000055
2017-10-18,AUD,0.978700
2017-10-18,BRL,0.393900
2017-10-18,CNY,0.188400
2017-10-18,EUR,1.470800
2017-10-18,HKD,0.159907
2017-10-18,INR,0.019190
2017-10-18,IDR,0.000092
2017-10-18,JPY,0.011060
2017-10-18,MYR,0.295600
2017-10-18,MXN,0.066220
2017-10-18,NZD,0.891400
2017-10-18,NOK,0.156900
2017-10-18,PEN,0.385100
2017-10-18,RUB,0.021740
2017-10-18,SAR,0.332900
2017-10-18,SGD,0.919800
2017-10-18,ZAR,0.092090
2017-10-18,KRW,0.001103
2017-10-18,SEK,0.153200
2017-10-18,CHF,1.272000
2017-10-18,TWD,0.041320
2017-10-18,THB,0.037670
2017-10-18,TRY,0.339700
2017-10-18,GBP,1.645900
2017-10-18,USD,1.248600
2017-10-18,VND,0.000055
2017-10-19,AUD,0.982100
2017-10-19,BRL,0.393100
2017-10-19,CNY,0.188600
2017-10-19,EUR,1.477100
2017-10-19,HKD,0.159957
2017-10-19,INR,0.019200
2017-10-19,IDR,0.000092
2017-10-19,JPY,0.011090
2017-10-19,MYR,0.295500
2017-10-19,MXN,0.066250
2017-10-19,NZD,0.876100
2017-10-19,NOK,0.156900
2017-10-19,PEN,0.385600
2017-10-19,RUB,0.021740
2017-10-19,SAR,0.332700
2017-10-19,SGD,0.919500
2017-10-19,ZAR,0.092040
2017-10-19,KRW,0.001103
2017-10-19,SEK,0.153300
2017-10-19,CHF,1.279300
2017-10-19,TWD,0.041260
2017-10-19,THB,0.037670
2017-10-19,TRY,0.341000
2017-10-19,GBP,1.643500
2017-10-19,USD,1.247800
2017-10-19,VND,0.000055
2017-10-20,AUD,0.985700
2017-10-20,BRL,0.395400
2017-10-20,CNY,0.190300
2017-10-20,EUR,1.485200
2017-10-20,HKD,0.161486
2017-10-20,INR,0.019380
2017-10-20,IDR,0.000093
2017-10-20,JPY,0.011110
2017-10-20,MYR,0.298200
2017-10-20,MXN,0.066350
2017-10-20,NZD,0.878200
2017-10-20,NOK,0.157800
2017-10-20,PEN,0.389200
2017-10-20,RUB,0.021900
2017-10-20,SAR,0.336000
2017-10-20,SGD,0.926100
2017-10-20,ZAR,0.092090
2017-10-20,KRW,0.001113
2017-10-20,SEK,0.154300
2017-10-20,CHF,1.281100
2017-10-20,TWD,0.041640
2017-10-20,THB,0.037970
2017-10-20,TRY,0.343100
2017-10-20,GBP,1.661500
2017-10-20,USD,1.260100
2017-10-20,VND,0.000055
2017-10-23,AUD,0.987000
2017-10-23,BRL,0.393600
2017-10-23,CNY,0.190400
2017-10-23,EUR,1.485000
2017-10-23,HKD,0.162052
2017-10-23,INR,0.019450
2017-10-23,IDR,0.000093
2017-10-23,JPY,0.011120
2017-10-23,MYR,0.298400
2017-10-23,MXN,0.066390
2017-10-23,NZD,0.880900
2017-10-23,NOK,0.158100
2017-10-23,PEN,0.390400
2017-10-23,RUB,0.022000
2017-10-23,SAR,0.337200
2017-10-23,SGD,0.928000
2017-10-23,ZAR,0.092190
2017-10-23,KRW,0.001118
2017-10-23,SEK,0.154100
2017-10-23,CHF,1.282100
2017-10-23,TWD,0.041790
2017-10-23,THB,0.038100
2017-10-23,TRY,0.340600
2017-10-23,GBP,1.668300
2017-10-23,USD,1.264400
2017-10-23,VND,0.000056
2017-10-24,AUD,0.985300
2017-10-24,BRL,0.389600
2017-10-24,CNY,0.190900
2017-10-24,EUR,1.490100
2017-10-24,HKD,0.162298
2017-10-24,INR,0.019460
2017-10-24,IDR,0.000094
2017-10-24,JPY,0.011120
2017-10-24,MYR,0.299200
2017-10-24,MXN,0.066060
2017-10-24,NZD,0.874000
2017-10-24,NOK,0.158400
2017-10-24,PEN,0.391100
2017-10-24,RUB,0.022000
2017-10-24,SAR,0.337700
2017-10-24,SGD,0.929700
2017-10-24,ZAR,0.092120
2017-10-24,KRW,0.001121
2017-10-24,SEK,0.154300
2017-10-24,CHF,1.280400
2017-10-24,TWD,0.041820
2017-10-24,THB,0.038160
2017-10-24,TRY,0.339300
2017-10-24,GBP,1.664000
2017-10-24,USD,1.266600
2017-10-24,VND,0.000056
2017-10-25,AUD,0.983600
2017-10-25,BRL,0.393800
2017-10-25,CNY,0.192300
2017-10-25,EUR,1.507300
2017-10-25,HKD,0.163654
2017-10-25,INR,0.019670
2017-10-25,IDR,0.000094
2017-10-25,JPY,0.011220
2017-10-25,MYR,0.301500
2017-10-25,MXN,0.066930
2017-10-25,NZD,0.877900
2017-10-25,NOK,0.159300
2017-10-25,PEN,0.394800
2017-10-25,RUB,0.022150
2017-10-25,SAR,0.340500
2017-10-25,SGD,0.938300
2017-10-25,ZAR,0.091140
2017-10-25,KRW,0.001133
2017-10-25,SEK,0.155300
2017-10-25,CHF,1.290300
2017-10-25,TWD,0.042220
2017-10-25,THB,0.038480
2017-10-25,TRY,0.340500
2017-10-25,GBP,1.692400
2017-10-25,USD,1.277100
2017-10-25,VND,0.000056
2017-10-26,AUD,0.985700
2017-10-26,BRL,0.393200
2017-10-26,CNY,0.193200
2017-10-26,EUR,1.500900
2017-10-26,HKD,0.164458
2017-10-26,INR,0.019790
2017-10-26,IDR,0.000094
2017-10-26,JPY,0.011270
2017-10-26,MYR,0.303000
2017-10-26,MXN,0.067170
2017-10-26,NZD,0.878800
2017-10-26,NOK,0.157700
2017-10-26,PEN,0.396300
2017-10-26,RUB,0.022210
2017-10-26,SAR,0.342100
2017-10-26,SGD,0.940400
2017-10-26,ZAR,0.090250
2017-10-26,KRW,0.001140
2017-10-26,SEK,0.154200
2017-10-26,CHF,1.288500
2017-10-26,TWD,0.042430
2017-10-26,THB,0.038650
2017-10-26,TRY,0.337400
2017-10-26,GBP,1.690800
2017-10-26,USD,1.283100
2017-10-26,VND,0.000056
2017-10-27,AUD,0.985600
2017-10-27,BRL,0.394200
2017-10-27,CNY,0.193500
2017-10-27,EUR,1.492500
2017-10-27,HKD,0.164966
2017-10-27,INR,0.019790
2017-10-27,IDR,0.000095
2017-10-27,JPY,0.011300
2017-10-27,MYR,0.303500
2017-10-27,MXN,0.067140
2017-10-27,NZD,0.883200
2017-10-27,NOK,0.157300
2017-10-27,PEN,0.396600
2017-10-27,RUB,0.022080
2017-10-27,SAR,0.343300
2017-10-27,SGD,0.941300
2017-10-27,ZAR,0.090970
2017-10-27,KRW,0.001142
2017-10-27,SEK,0.153700
2017-10-27,CHF,1.287600
2017-10-27,TWD,0.042620
2017-10-27,THB,0.038690
2017-10-27,TRY,0.338200
2017-10-27,GBP,1.687800
2017-10-27,USD,1.287400
2017-10-27,VND,0.000057
2017-10-30,AUD,0.984900
2017-10-30,BRL,0.393200
2017-10-30,CNY,0.193100
2017-10-30,EUR,1.492600
2017-10-30,HKD,0.164577
2017-10-30,INR,0.019790
2017-10-30,IDR,0.000094
2017-10-30,JPY,0.011330
2017-10-30,MYR,0.302900
2017-10-30,MXN,0.066890
2017-10-30,NZD,0.881100
2017-10-30,NOK,0.157200
2017-10-30,PEN,0.395100
2017-10-30,RUB,0.022180
2017-10-30,SAR,0.342300
2017-10-30,SGD,0.942400
2017-10-30,ZAR,0.091280
2017-10-30,KRW,0.001141
2017-10-30,SEK,0.153600
2017-10-30,CHF,1.287700
2017-10-30,TWD,0.042540
2017-10-30,THB,0.038620
2017-10-30,TRY,0.339400
2017-10-30,GBP,1.693800
2017-10-30,USD,1.283700
2017-10-30,VND,0.000057
2017-10-31,AUD,0.986800
2017-10-31,BRL,0.393600
2017-10-31,CNY,0.194300
2017-10-31,EUR,1.501400
2017-10-31,HKD,0.165278
2017-10-31,INR,0.019910
2017-10-31,IDR,0.000095
2017-10-31,JPY,0.011350
2017-10-31,MYR,0.304600
2017-10-31,MXN,0.067300
2017-10-31,NZD,0.881900
2017-10-31,NOK,0.157600
2017-10-31,PEN,0.396800
2017-10-31,RUB,0.022080
2017-10-31,SAR,0.343800
2017-10-31,SGD,0.946100
2017-10-31,ZAR,0.091170
2017-10-31,KRW,0.001154
2017-10-31,SEK,0.154000
2017-10-31,CHF,1.292100
2017-10-31,TWD,0.042770
2017-10-31,THB,0.038810
2017-10-31,TRY,0.339500
2017-10-31,GBP,1.709500
2017-10-31,USD,1.289300
2017-10-31,VND,0.000057
2017-11-01,AUD,0.988900
2017-11-01,BRL,0.394000
2017-11-01,CNY,0.195100
2017-11-01,EUR,1.497800
2017-11-01,HKD,0.165172
2017-11-01,INR,0.019950
2017-11-01,IDR,0.000095
2017-11-01,JPY,0.011300
2017-11-01,MYR,0.304500
2017-11-01,MXN,0.067340
2017-11-01,NZD,0.888200
2017-11-01,NOK,0.158200
2017-11-01,PEN,0.395400
2017-11-01,RUB,0.022140
2017-11-01,SAR,0.343600
2017-11-01,SGD,0.946900
2017-11-01,ZAR,0.091500
2017-11-01,KRW,0.001159
2017-11-01,SEK,0.153500
2017-11-01,CHF,1.286500
2017-11-01,TWD,0.042740
2017-11-01,THB,0.038880
2017-11-01,TRY,0.337400
2017-11-01,GBP,1.710000
2017-11-01,USD,1.288500
2017-11-01,VND,0.000057
2017-11-02,AUD,0.989300
2017-11-02,BRL,0.392400
2017-11-02,CNY,0.194000
2017-11-02,EUR,1.495000
2017-11-02,HKD,0.164336
2017-11-02,INR,0.019850
2017-11-02,IDR,0.000095
2017-11-02,JPY,0.011250
2017-11-02,MYR,0.303100
2017-11-02,MXN,0.067470
2017-11-02,NZD,0.886800
2017-11-02,NOK,0.157500
2017-11-02,PEN,0.395000
2017-11-02,RUB,0.022000
2017-11-02,SAR,0.341900
2017-11-02,SGD,0.942900
2017-11-02,ZAR,0.091610
2017-11-02,KRW,0.001152
2017-11-02,SEK,0.152900
2017-11-02,CHF,1.283400
2017-11-02,TWD,0.042470
2017-11-02,THB,0.038740
2017-11-02,TRY,0.336600
2017-11-02,GBP,1.677700
2017-11-02,USD,1.282200
2017-11-02,VND,0.000056
2017-11-03,AUD,0.977000
2017-11-03,BRL,0.387100
2017-11-03,CNY,0.192400
2017-11-03,EUR,1.483300
2017-11-03,HKD,0.163582
2017-11-03,INR,0.019770
2017-11-03,IDR,0.000095
2017-11-03,JPY,0.011180
2017-11-03,MYR,0.301400
2017-11-03,MXN,0.066710
2017-11-03,NZD,0.882500
2017-11-03,NOK,0.156300
2017-11-03,PEN,0.393500
2017-11-03,RUB,0.021640
2017-11-03,SAR,0.340400
2017-11-03,SGD,0.936200
2017-11-03,ZAR,0.089890
2017-11-03,KRW,0.001144
2017-11-03,SEK,0.151400
2017-11-03,CHF,1.275700
2017-11-03,TWD,0.042250
2017-11-03,THB,0.038490
2017-11-03,TRY,0.329700
2017-11-03,GBP,1.669300
2017-11-03,USD,1.276400
2017-11-03,VND,0.000056
2017-11-06,AUD,0.977900
2017-11-06,BRL,0.389600
2017-11-06,CNY,0.192100
2017-11-06,EUR,1.478400
2017-11-06,HKD,0.163356
2017-11-06,INR,0.019720
2017-11-06,IDR,0.000094
2017-11-06,JPY,0.011190
2017-11-06,MYR,0.301200
2017-11-06,MXN,0.066840
2017-11-06,NZD,0.881200
2017-11-06,NOK,0.156400
2017-11-06,PEN,0.393400
2017-11-06,RUB,0.021740
2017-11-06,SAR,0.339900
2017-11-06,SGD,0.935100
2017-11-06,ZAR,0.089990
2017-11-06,KRW,0.001146
2017-11-06,SEK,0.151600
2017-11-06,CHF,1.275700
2017-11-06,TWD,0.042230
2017-11-06,THB,0.038470
2017-11-06,TRY,0.332000
2017-11-06,GBP,1.674500
2017-11-06,USD,1.274600
2017-11-06,VND,0.000056
2017-11-07,AUD,0.977000
2017-11-07,BRL,0.390500
2017-11-07,CNY,0.192600
2017-11-07,EUR,1.480200
2017-11-07,HKD,0.163826
2017-11-07,INR,0.019660
2017-11-07,IDR,0.000095
2017-11-07,JPY,0.011210
2017-11-07,MYR,0.302300
2017-11-07,MXN,0.066810
2017-11-07,NZD,0.882500
2017-11-07,NOK,0.156300
2017-11-07,PEN,0.394400
2017-11-07,RUB,0.021580
2017-11-07,SAR,0.340800
2017-11-07,SGD,0.937100
2017-11-07,ZAR,0.089940
2017-11-07,KRW,0.001147
2017-11-07,SEK,0.152000
2017-11-07,CHF,1.279100
2017-11-07,TWD,0.042340
2017-11-07,THB,0.038570
2017-11-07,TRY,0.329400
2017-11-07,GBP,1.680600
2017-11-07,USD,1.278500
2017-11-07,VND,0.000056
2017-11-08,AUD,0.977200
2017-11-08,BRL,0.391300
2017-11-08,CNY,0.192100
2017-11-08,EUR,1.475700
2017-11-08,HKD,0.163255
2017-11-08,INR,0.019600
2017-11-08,IDR,0.000094
2017-11-08,JPY,0.011200
2017-11-08,MYR,0.301000
2017-11-08,MXN,0.066710
2017-11-08,NZD,0.881800
2017-11-08,NOK,0.155900
2017-11-08,PEN,0.392400
2017-11-08,RUB,0.021500
2017-11-08,SAR,0.339400
2017-11-08,SGD,0.934700
2017-11-08,ZAR,0.089970
2017-11-08,KRW,0.001143
2017-11-08,SEK,0.151800
2017-11-08,CHF,1.272900
2017-11-08,TWD,0.042200
2017-11-08,THB,0.038440
2017-11-08,TRY,0.328900
2017-11-08,GBP,1.668100
2017-11-08,USD,1.272900
2017-11-08,VND,0.000056
2017-11-09,AUD,0.973600
2017-11-09,BRL,0.389800
2017-11-09,CNY,0.191100
2017-11-09,EUR,1.476800
2017-11-09,HKD,0.162728
2017-11-09,INR,0.019530
2017-11-09,IDR,0.000094
2017-11-09,JPY,0.011200
2017-11-09,MYR,0.301700
2017-11-09,MXN,0.066480
2017-11-09,NZD,0.882400
2017-11-09,NOK,0.156000
2017-11-09,PEN,0.391200
2017-11-09,RUB,0.021400
2017-11-09,SAR,0.338400
2017-11-09,SGD,0.933400
2017-11-09,ZAR,0.089000
2017-11-09,KRW,0.001135
2017-11-09,SEK,0.151500
2017-11-09,CHF,1.274900
2017-11-09,TWD,0.042030
2017-11-09,THB,0.038350
2017-11-09,TRY,0.328100
2017-11-09,GBP,1.666600
2017-11-09,USD,1.269200
2017-11-09,VND,0.000056
2017-11-10,AUD,0.971900
2017-11-10,BRL,0.387500
2017-11-10,CNY,0.191000
2017-11-10,EUR,1.478900
2017-11-10,HKD,0.162553
2017-11-10,INR,0.019460
2017-11-10,IDR,0.000094
2017-11-10,JPY,0.011180
2017-11-10,MYR,0.302600
2017-11-10,MXN,0.066490
2017-11-10,NZD,0.879700
2017-11-10,NOK,0.156100
2017-11-10,PEN,0.391100
2017-11-10,RUB,0.021420
2017-11-10,SAR,0.338200
2017-11-10,SGD,0.932400
2017-11-10,ZAR,0.088290
2017-11-10,KRW,0.001132
2017-11-10,SEK,0.151700
2017-11-10,CHF,1.274100
2017-11-10,TWD,0.042030
2017-11-10,THB,0.038290
2017-11-10,TRY,0.328500
2017-11-10,GBP,1.674500
2017-11-10,USD,1.268300
2017-11-10,VND,0.000056
2017-11-14,AUD,0.971800
2017-11-14,BRL,0.385800
2017-11-14,CNY,0.191900
2017-11-14,EUR,1.499000
2017-11-14,HKD,0.163185
2017-11-14,INR,0.019460
2017-11-14,IDR,0.000094
